frame,timestamp_sec,timestamp_hhmmss,class,confidence,bbox
5154,171.8,00:02:51.80,1,,"[0.564627, 0.612337, 0.107018, 0.0927175]"
5155,171.83333333333334,00:02:51.83,1,,"[0.564339, 0.611865, 0.1071, 0.0938544]"
5156,171.86666666666667,00:02:51.86,1,,"[0.564753, 0.612051, 0.106768, 0.0934911]"
5157,171.9,00:02:51.90,1,,"[0.563523, 0.611996, 0.108973, 0.0940002]"
5158,171.93333333333334,00:02:51.93,1,,"[0.563332, 0.611788, 0.110516, 0.0947035]"
5159,171.96666666666667,00:02:51.96,1,,"[0.563291, 0.611502, 0.110182, 0.0946687]"
5160,172.0,00:02:52.00,1,,"[0.563989, 0.611079, 0.109931, 0.0966042]"
5161,172.03333333333333,00:02:52.03,1,,"[0.563825, 0.609548, 0.112694, 0.0997815]"
5162,172.06666666666666,00:02:52.06,1,,"[0.563754, 0.61001, 0.1132, 0.0992989]"
5163,172.1,00:02:52.09,1,,"[0.561547, 0.606665, 0.110958, 0.0997911]"
5164,172.13333333333333,00:02:52.13,1,,"[0.563264, 0.608539, 0.111188, 0.0999291]"
5165,172.16666666666666,00:02:52.16,1,,"[0.563276, 0.608559, 0.111259, 0.0997991]"
5166,172.2,00:02:52.19,1,,"[0.562799, 0.60687, 0.107589, 0.0993515]"
5167,172.23333333333332,00:02:52.23,1,,"[0.562759, 0.607604, 0.107322, 0.0979838]"
5168,172.26666666666668,00:02:52.26,1,,"[0.563054, 0.607458, 0.107451, 0.0986034]"
5169,172.3,00:02:52.30,1,,"[0.563096, 0.607, 0.106535, 0.0984545]"
5170,172.33333333333334,00:02:52.33,1,,"[0.564329, 0.60828, 0.10879, 0.100065]"
5171,172.36666666666667,00:02:52.36,1,,"[0.564326, 0.607388, 0.110022, 0.101708]"
5172,172.4,00:02:52.40,1,,"[0.564958, 0.607252, 0.107975, 0.101897]"
5173,172.43333333333334,00:02:52.43,1,,"[0.565339, 0.605631, 0.108234, 0.104068]"
5174,172.46666666666667,00:02:52.46,1,,"[0.565349, 0.60629, 0.108516, 0.102806]"
5175,172.5,00:02:52.50,1,,"[0.564927, 0.606487, 0.109024, 0.102935]"
5176,172.53333333333333,00:02:52.53,1,,"[0.565009, 0.606259, 0.108728, 0.102897]"
5177,172.56666666666666,00:02:52.56,1,,"[0.564852, 0.606637, 0.108652, 0.102674]"
5178,172.6,00:02:52.59,1,,"[0.564381, 0.607935, 0.109858, 0.100161]"
5179,172.63333333333333,00:02:52.63,1,,"[0.563843, 0.608463, 0.111807, 0.100008]"
5180,172.66666666666666,00:02:52.66,1,,"[0.562564, 0.607571, 0.109429, 0.0980342]"
5181,172.7,00:02:52.69,1,,"[0.56223, 0.608047, 0.110901, 0.0972972]"
5182,172.73333333333332,00:02:52.73,1,,"[0.562189, 0.608011, 0.111089, 0.0967665]"
5183,172.76666666666668,00:02:52.76,1,,"[0.562286, 0.608026, 0.109538, 0.0971605]"
5184,172.8,00:02:52.80,1,,"[0.56229, 0.606235, 0.109012, 0.10092]"
5185,172.83333333333334,00:02:52.83,1,,"[0.563567, 0.600433, 0.106314, 0.113332]"
5186,172.86666666666667,00:02:52.86,1,,"[0.568245, 0.595304, 0.102294, 0.120745]"
5187,172.9,00:02:52.90,1,,"[0.56457, 0.582244, 0.108237, 0.141554]"
5188,172.93333333333334,00:02:52.93,1,,"[0.564094, 0.576762, 0.107391, 0.149519]"
5189,172.96666666666667,00:02:52.96,1,,"[0.566899, 0.574124, 0.102345, 0.155914]"
5190,173.0,00:02:53.00,1,,"[0.569957, 0.572849, 0.098771, 0.158127]"
5191,173.03333333333333,00:02:53.03,1,,"[0.573348, 0.57205, 0.0918015, 0.15948]"
5192,173.06666666666666,00:02:53.06,1,,"[0.575172, 0.572533, 0.0912399, 0.161948]"
5193,173.1,00:02:53.09,1,,"[0.576691, 0.5723, 0.0881895, 0.163546]"
5194,173.13333333333333,00:02:53.13,1,,"[0.576852, 0.572387, 0.0882965, 0.162851]"
5195,173.16666666666666,00:02:53.16,1,,"[0.576525, 0.572227, 0.0884728, 0.163354]"
5196,173.2,00:02:53.19,1,,"[0.576383, 0.571775, 0.0890448, 0.163855]"
5197,173.23333333333332,00:02:53.23,1,,"[0.576579, 0.571624, 0.0882357, 0.1645]"
5198,173.26666666666668,00:02:53.26,1,,"[0.577154, 0.571432, 0.0876957, 0.16533]"
5199,173.3,00:02:53.30,1,,"[0.577339, 0.570167, 0.0867425, 0.16854]"
5200,173.33333333333334,00:02:53.33,1,,"[0.57947, 0.570305, 0.083614, 0.16769]"
5201,173.36666666666667,00:02:53.36,1,,"[0.580804, 0.569582, 0.0823231, 0.169462]"
5202,173.4,00:02:53.40,1,,"[0.583115, 0.568435, 0.0781089, 0.172272]"
5203,173.43333333333334,00:02:53.43,1,,"[0.583753, 0.569022, 0.0748333, 0.170694]"
5204,173.46666666666667,00:02:53.46,1,,"[0.584632, 0.567721, 0.0728573, 0.171035]"
5205,173.5,00:02:53.50,1,,"[0.585756, 0.567875, 0.0706706, 0.171445]"
5206,173.53333333333333,00:02:53.53,1,,"[0.586554, 0.566629, 0.0701009, 0.176525]"
5207,173.56666666666666,00:02:53.56,1,,"[0.588141, 0.566436, 0.0677523, 0.177288]"
5208,173.6,00:02:53.59,1,,"[0.589131, 0.566118, 0.0654396, 0.177452]"
5209,173.63333333333333,00:02:53.63,1,,"[0.58935, 0.565074, 0.0640717, 0.177067]"
5210,173.66666666666666,00:02:53.66,1,,"[0.589363, 0.564527, 0.0638786, 0.180312]"
5211,173.7,00:02:53.69,1,,"[0.590469, 0.564071, 0.0625474, 0.182505]"
5212,173.73333333333332,00:02:53.73,1,,"[0.59058, 0.564369, 0.0630021, 0.181646]"
5213,173.76666666666668,00:02:53.76,1,,"[0.590378, 0.565072, 0.0631458, 0.181045]"
5214,173.8,00:02:53.80,1,,"[0.590437, 0.5647, 0.0625354, 0.181181]"
5215,173.83333333333334,00:02:53.83,1,,"[0.591112, 0.563565, 0.0630562, 0.184847]"
5216,173.86666666666667,00:02:53.86,1,,"[0.592006, 0.563117, 0.0611588, 0.181419]"
5217,173.9,00:02:53.90,1,,"[0.59234, 0.563496, 0.0610673, 0.181762]"
5218,173.93333333333334,00:02:53.93,1,,"[0.591673, 0.564034, 0.0626517, 0.180527]"
5219,173.96666666666667,00:02:53.96,1,,"[0.591023, 0.564718, 0.0642872, 0.179371]"
5220,174.0,00:02:54.00,1,,"[0.59096, 0.56477, 0.0637699, 0.180253]"
5221,174.03333333333333,00:02:54.03,1,,"[0.591148, 0.564828, 0.0632369, 0.17977]"
5222,174.06666666666666,00:02:54.06,1,,"[0.592367, 0.56531, 0.0613678, 0.178735]"
5223,174.1,00:02:54.09,1,,"[0.592917, 0.564904, 0.0604147, 0.178776]"
5224,174.13333333333333,00:02:54.13,1,,"[0.593227, 0.565249, 0.0595537, 0.178357]"
5225,174.16666666666666,00:02:54.16,1,,"[0.593448, 0.56466, 0.0598635, 0.178634]"
5226,174.2,00:02:54.19,1,,"[0.593776, 0.565188, 0.059541, 0.178289]"
5227,174.23333333333332,00:02:54.23,1,,"[0.594255, 0.565216, 0.0590818, 0.179452]"
5228,174.26666666666668,00:02:54.26,1,,"[0.59476, 0.564691, 0.0579792, 0.179491]"
5229,174.3,00:02:54.30,1,,"[0.595465, 0.564792, 0.056728, 0.178798]"
5230,174.33333333333334,00:02:54.33,1,,"[0.59597, 0.565316, 0.0561811, 0.177126]"
5231,174.36666666666667,00:02:54.36,1,,"[0.596029, 0.565203, 0.0560494, 0.176248]"
5232,174.4,00:02:54.40,1,,"[0.596598, 0.564954, 0.0558333, 0.177201]"
5233,174.43333333333334,00:02:54.43,1,,"[0.596645, 0.564439, 0.0558033, 0.177128]"
5234,174.46666666666667,00:02:54.46,1,,"[0.597012, 0.564068, 0.0548925, 0.178596]"
5235,174.5,00:02:54.50,1,,"[0.596911, 0.564093, 0.0554533, 0.178272]"
5236,174.53333333333333,00:02:54.53,1,,"[0.596476, 0.564403, 0.056509, 0.17707]"
5237,174.56666666666666,00:02:54.56,1,,"[0.595829, 0.564101, 0.057876, 0.178445]"
5238,174.6,00:02:54.59,1,,"[0.594808, 0.564229, 0.0597246, 0.178278]"
5239,174.63333333333333,00:02:54.63,1,,"[0.594508, 0.564601, 0.0600622, 0.176897]"
5240,174.66666666666666,00:02:54.66,1,,"[0.594596, 0.565423, 0.0600029, 0.174825]"
5241,174.7,00:02:54.69,1,,"[0.594607, 0.566076, 0.059614, 0.174197]"
5242,174.73333333333332,00:02:54.73,1,,"[0.594991, 0.565477, 0.059169, 0.174106]"
5243,174.76666666666668,00:02:54.76,1,,"[0.595337, 0.565535, 0.0589207, 0.174955]"
5244,174.8,00:02:54.80,1,,"[0.596196, 0.565326, 0.0577104, 0.175212]"
5245,174.83333333333334,00:02:54.83,1,,"[0.596409, 0.565867, 0.0573458, 0.174742]"
5246,174.86666666666667,00:02:54.86,1,,"[0.596545, 0.565838, 0.0573496, 0.17447]"
5247,174.9,00:02:54.90,1,,"[0.596934, 0.565924, 0.0577713, 0.174625]"
5248,174.93333333333334,00:02:54.93,1,,"[0.597447, 0.566568, 0.0569908, 0.174378]"
5249,174.96666666666667,00:02:54.96,1,,"[0.597714, 0.567375, 0.0574047, 0.176548]"
5250,175.0,00:02:55.00,1,,"[0.597983, 0.567644, 0.0571349, 0.175937]"
5251,175.03333333333333,00:02:55.03,1,,"[0.597982, 0.567713, 0.0573783, 0.175468]"
5252,175.06666666666666,00:02:55.06,1,,"[0.59787, 0.567184, 0.0579119, 0.176147]"
5253,175.1,00:02:55.09,1,,"[0.597908, 0.566335, 0.0578669, 0.174798]"
5254,175.13333333333333,00:02:55.13,1,,"[0.597072, 0.566174, 0.0578058, 0.173831]"
5255,175.16666666666666,00:02:55.16,1,,"[0.596026, 0.565902, 0.0581192, 0.174075]"
5256,175.2,00:02:55.19,1,,"[0.594477, 0.564602, 0.0603846, 0.176482]"
5257,175.23333333333332,00:02:55.23,1,,"[0.59353, 0.563551, 0.0612508, 0.182703]"
5258,175.26666666666668,00:02:55.26,1,,"[0.592812, 0.562319, 0.0622957, 0.186347]"
5259,175.3,00:02:55.30,1,,"[0.592299, 0.561546, 0.063476, 0.188757]"
5260,175.33333333333334,00:02:55.33,1,,"[0.592026, 0.560313, 0.0638815, 0.19092]"
5261,175.36666666666667,00:02:55.36,1,,"[0.591672, 0.559216, 0.0646211, 0.192778]"
5262,175.4,00:02:55.40,1,,"[0.591628, 0.559439, 0.064341, 0.19222]"
5263,175.43333333333334,00:02:55.43,1,,"[0.59125, 0.558028, 0.0651744, 0.192958]"
5264,175.46666666666667,00:02:55.46,1,,"[0.591013, 0.560385, 0.0648106, 0.19483]"
5265,175.5,00:02:55.50,1,,"[0.591215, 0.559863, 0.0651142, 0.195512]"
5266,175.53333333333333,00:02:55.53,1,,"[0.591863, 0.55972, 0.0632803, 0.198318]"
5267,175.56666666666666,00:02:55.56,1,,"[0.592939, 0.558349, 0.0617009, 0.193832]"
5268,175.6,00:02:55.59,1,,"[0.594744, 0.558644, 0.0591928, 0.19298]"
5269,175.63333333333333,00:02:55.63,1,,"[0.596342, 0.557864, 0.0563171, 0.192094]"
5270,175.66666666666666,00:02:55.66,1,,"[0.597582, 0.557851, 0.0547471, 0.192297]"
5271,175.7,00:02:55.69,1,,"[0.598714, 0.558003, 0.0529289, 0.193574]"
5272,175.73333333333332,00:02:55.73,1,,"[0.599788, 0.557946, 0.0511846, 0.193655]"
5273,175.76666666666668,00:02:55.76,1,,"[0.599959, 0.558469, 0.0509981, 0.193276]"
5274,175.8,00:02:55.80,1,,"[0.600243, 0.559608, 0.0506421, 0.193335]"
5275,175.83333333333334,00:02:55.83,1,,"[0.600772, 0.559618, 0.0503494, 0.193264]"
5276,175.86666666666667,00:02:55.86,1,,"[0.600945, 0.559504, 0.0503595, 0.192385]"
5277,175.9,00:02:55.90,1,,"[0.601458, 0.559438, 0.0498413, 0.192555]"
5278,175.93333333333334,00:02:55.93,1,,"[0.601661, 0.560004, 0.0498894, 0.190904]"
5279,175.96666666666667,00:02:55.96,1,,"[0.601779, 0.560342, 0.0494026, 0.190143]"
5280,176.0,00:02:56.00,1,,"[0.601824, 0.560553, 0.04956, 0.189684]"
5281,176.03333333333333,00:02:56.03,1,,"[0.601961, 0.560962, 0.0492561, 0.18821]"
5282,176.06666666666666,00:02:56.06,1,,"[0.601771, 0.561392, 0.0493605, 0.187078]"
5283,176.1,00:02:56.09,1,,"[0.601895, 0.562759, 0.0491623, 0.184997]"
5284,176.13333333333333,00:02:56.13,1,,"[0.60223, 0.564936, 0.0505882, 0.181859]"
5285,176.16666666666666,00:02:56.16,1,,"[0.601934, 0.566018, 0.0506828, 0.179008]"
5286,176.2,00:02:56.19,1,,"[0.601782, 0.566846, 0.0497095, 0.177581]"
5287,176.23333333333332,00:02:56.23,1,,"[0.601124, 0.567497, 0.0492633, 0.178541]"
5288,176.26666666666668,00:02:56.26,1,,"[0.6007, 0.568653, 0.0497934, 0.178452]"
5289,176.3,00:02:56.30,1,,"[0.600874, 0.57026, 0.0495869, 0.17513]"
5290,176.33333333333334,00:02:56.33,1,,"[0.600256, 0.570978, 0.0503493, 0.174089]"
5291,176.36666666666667,00:02:56.36,1,,"[0.599566, 0.571103, 0.0513635, 0.173587]"
5292,176.4,00:02:56.40,1,,"[0.598248, 0.57197, 0.0538776, 0.171075]"
5293,176.43333333333334,00:02:56.43,1,,"[0.597742, 0.570696, 0.0542633, 0.172728]"
5294,176.46666666666667,00:02:56.46,1,,"[0.597274, 0.569608, 0.0542908, 0.175806]"
5295,176.5,00:02:56.50,1,,"[0.596828, 0.568751, 0.0548494, 0.177863]"
5296,176.53333333333333,00:02:56.53,1,,"[0.597203, 0.567484, 0.0547095, 0.178617]"
5297,176.56666666666666,00:02:56.56,1,,"[0.596648, 0.564327, 0.0555917, 0.183295]"
5298,176.6,00:02:56.59,1,,"[0.596773, 0.56342, 0.05531, 0.186059]"
5299,176.63333333333333,00:02:56.63,1,,"[0.596717, 0.563169, 0.0550278, 0.185838]"
5300,176.66666666666666,00:02:56.66,1,,"[0.596557, 0.563111, 0.0556744, 0.185396]"
5301,176.7,00:02:56.69,1,,"[0.596351, 0.563625, 0.0557622, 0.183475]"
5302,176.73333333333332,00:02:56.73,1,,"[0.596707, 0.563998, 0.0551716, 0.183]"
5303,176.76666666666668,00:02:56.76,1,,"[0.596826, 0.56613, 0.0545682, 0.179607]"
5304,176.8,00:02:56.80,1,,"[0.597568, 0.567003, 0.0535501, 0.179741]"
5305,176.83333333333334,00:02:56.83,1,,"[0.598501, 0.567141, 0.0528675, 0.178248]"
5306,176.86666666666667,00:02:56.86,1,,"[0.599057, 0.567767, 0.0521839, 0.177092]"
5307,176.9,00:02:56.90,1,,"[0.599714, 0.568175, 0.0509815, 0.176915]"
5308,176.93333333333334,00:02:56.93,1,,"[0.599784, 0.569032, 0.0507521, 0.175343]"
5309,176.96666666666667,00:02:56.96,1,,"[0.600132, 0.570885, 0.0502234, 0.172826]"
5310,177.0,00:02:57.00,1,,"[0.600146, 0.571587, 0.0502911, 0.172297]"
5311,177.03333333333333,00:02:57.03,1,,"[0.600349, 0.572559, 0.0501915, 0.16985]"
5312,177.06666666666666,00:02:57.06,1,,"[0.600244, 0.57252, 0.0500425, 0.16959]"
5313,177.1,00:02:57.09,1,,"[0.600549, 0.573558, 0.0496677, 0.167264]"
5314,177.13333333333333,00:02:57.13,1,,"[0.600604, 0.573231, 0.0495294, 0.167361]"
5315,177.16666666666666,00:02:57.16,1,,"[0.600435, 0.57399, 0.0498113, 0.165379]"
5316,177.2,00:02:57.19,1,,"[0.600921, 0.575146, 0.0507101, 0.162396]"
5317,177.23333333333332,00:02:57.23,1,,"[0.60099, 0.574895, 0.0504969, 0.163071]"
5318,177.26666666666668,00:02:57.26,1,,"[0.601379, 0.577161, 0.0502588, 0.159397]"
5319,177.3,00:02:57.30,1,,"[0.601763, 0.577447, 0.049968, 0.158303]"
5320,177.33333333333334,00:02:57.33,1,,"[0.601898, 0.577519, 0.0498663, 0.157728]"
5321,177.36666666666667,00:02:57.36,1,,"[0.601885, 0.577771, 0.0498272, 0.157322]"
5322,177.4,00:02:57.40,1,,"[0.601782, 0.577297, 0.0500738, 0.157887]"
5323,177.43333333333334,00:02:57.43,1,,"[0.601868, 0.577464, 0.0500739, 0.157063]"
5324,177.46666666666667,00:02:57.46,1,,"[0.602039, 0.575638, 0.0498241, 0.160583]"
5325,177.5,00:02:57.50,1,,"[0.602103, 0.572691, 0.0500125, 0.168577]"
5326,177.53333333333333,00:02:57.53,1,,"[0.602541, 0.570621, 0.0497321, 0.174693]"
5327,177.56666666666666,00:02:57.56,1,,"[0.602634, 0.568769, 0.0504543, 0.177408]"
5328,177.6,00:02:57.59,1,,"[0.602223, 0.56566, 0.0505516, 0.181913]"
5329,177.63333333333333,00:02:57.63,1,,"[0.600996, 0.562269, 0.0507863, 0.185417]"
5330,177.66666666666666,00:02:57.66,1,,"[0.600347, 0.561024, 0.0502741, 0.189424]"
5331,177.7,00:02:57.69,1,,"[0.600501, 0.560366, 0.0503061, 0.191064]"
5332,177.73333333333332,00:02:57.73,1,,"[0.600214, 0.560332, 0.0505508, 0.191342]"
5333,177.76666666666668,00:02:57.76,1,,"[0.600125, 0.561027, 0.0505622, 0.191733]"
5334,177.8,00:02:57.80,1,,"[0.600054, 0.560794, 0.0504475, 0.192918]"
5335,177.83333333333334,00:02:57.83,1,,"[0.600453, 0.560607, 0.0499722, 0.193476]"
5336,177.86666666666667,00:02:57.86,1,,"[0.600882, 0.558908, 0.0491903, 0.190482]"
5337,177.9,00:02:57.90,1,,"[0.601505, 0.558953, 0.0485554, 0.189936]"
5338,177.93333333333334,00:02:57.93,1,,"[0.602229, 0.560187, 0.0484169, 0.188085]"
5339,177.96666666666667,00:02:57.96,1,,"[0.602555, 0.56184, 0.0477642, 0.185081]"
5340,178.0,00:02:58.00,1,,"[0.603373, 0.564909, 0.0483573, 0.181278]"
5341,178.03333333333333,00:02:58.03,1,,"[0.604264, 0.566542, 0.0479735, 0.178324]"
5342,178.06666666666666,00:02:58.06,1,,"[0.604364, 0.568094, 0.0481414, 0.176944]"
5343,178.1,00:02:58.09,1,,"[0.604496, 0.56918, 0.0479659, 0.175205]"
5344,178.13333333333333,00:02:58.13,1,,"[0.604276, 0.570066, 0.0481437, 0.173055]"
5345,178.16666666666666,00:02:58.16,1,,"[0.60474, 0.5703, 0.04786, 0.172863]"
5346,178.2,00:02:58.19,1,,"[0.604664, 0.571332, 0.0478727, 0.170502]"
5347,178.23333333333332,00:02:58.23,1,,"[0.604367, 0.57276, 0.0481714, 0.168057]"
5348,178.26666666666668,00:02:58.26,1,,"[0.60418, 0.573612, 0.0480892, 0.166695]"
5349,178.3,00:02:58.30,1,,"[0.604128, 0.574678, 0.0481937, 0.165311]"
5350,178.33333333333334,00:02:58.33,1,,"[0.604253, 0.57539, 0.0475437, 0.162257]"
5351,178.36666666666667,00:02:58.36,1,,"[0.604362, 0.576279, 0.0477491, 0.161933]"
5352,178.4,00:02:58.40,1,,"[0.604237, 0.577665, 0.0477552, 0.158039]"
5353,178.43333333333334,00:02:58.43,1,,"[0.604646, 0.577683, 0.0470952, 0.158242]"
5354,178.46666666666667,00:02:58.46,1,,"[0.603995, 0.57846, 0.049078, 0.158273]"
5355,178.5,00:02:58.50,1,,"[0.602437, 0.578057, 0.0503591, 0.158565]"
5356,178.53333333333333,00:02:58.53,1,,"[0.601893, 0.578189, 0.0503714, 0.157972]"
5357,178.56666666666666,00:02:58.56,1,,"[0.600893, 0.579269, 0.0494752, 0.156383]"
5358,178.6,00:02:58.59,1,,"[0.599747, 0.578469, 0.0508451, 0.158587]"
5359,178.63333333333333,00:02:58.63,1,,"[0.597679, 0.576713, 0.0549677, 0.160186]"
5360,178.66666666666666,00:02:58.66,1,,"[0.596027, 0.57298, 0.0567221, 0.167119]"
5361,178.7,00:02:58.69,1,,"[0.594115, 0.572624, 0.0593477, 0.169575]"
5362,178.73333333333332,00:02:58.73,1,,"[0.592879, 0.57155, 0.0615983, 0.170848]"
5363,178.76666666666668,00:02:58.76,1,,"[0.591784, 0.571062, 0.0623758, 0.174945]"
5364,178.8,00:02:58.80,1,,"[0.591149, 0.570425, 0.0634712, 0.175747]"
5365,178.83333333333334,00:02:58.83,1,,"[0.590467, 0.570486, 0.0646149, 0.175216]"
5366,178.86666666666667,00:02:58.86,1,,"[0.59024, 0.57066, 0.0656667, 0.173577]"
5367,178.9,00:02:58.90,1,,"[0.589757, 0.570815, 0.0668876, 0.17227]"
5368,178.93333333333334,00:02:58.93,1,,"[0.588766, 0.57002, 0.0685659, 0.172921]"
5369,178.96666666666667,00:02:58.96,1,,"[0.588404, 0.571059, 0.0676963, 0.167518]"
5370,179.0,00:02:59.00,1,,"[0.586163, 0.569654, 0.0737407, 0.168836]"
5371,179.03333333333333,00:02:59.03,1,,"[0.58374, 0.56987, 0.0767657, 0.165065]"
5372,179.06666666666666,00:02:59.06,1,,"[0.582227, 0.569598, 0.0787336, 0.165861]"
5373,179.1,00:02:59.09,1,,"[0.581162, 0.570547, 0.0801632, 0.164388]"
5374,179.13333333333333,00:02:59.13,1,,"[0.579642, 0.570394, 0.0836256, 0.164922]"
5375,179.16666666666666,00:02:59.16,1,,"[0.579442, 0.570439, 0.0837532, 0.163654]"
5376,179.2,00:02:59.19,1,,"[0.578074, 0.569943, 0.0868437, 0.164573]"
5377,179.23333333333332,00:02:59.23,1,,"[0.577431, 0.570588, 0.088546, 0.1637]"
5378,179.26666666666668,00:02:59.26,1,,"[0.576392, 0.570629, 0.0901661, 0.162947]"
5379,179.3,00:02:59.30,1,,"[0.575679, 0.570917, 0.0913362, 0.161872]"
5380,179.33333333333334,00:02:59.33,1,,"[0.575411, 0.57035, 0.0919567, 0.162002]"
5381,179.36666666666667,00:02:59.36,1,,"[0.574738, 0.569065, 0.0933598, 0.162535]"
5382,179.4,00:02:59.40,1,,"[0.575577, 0.567604, 0.0919489, 0.159189]"
5383,179.43333333333334,00:02:59.43,1,,"[0.574786, 0.566247, 0.0940854, 0.16021]"
5384,179.46666666666667,00:02:59.46,1,,"[0.57363, 0.565411, 0.0963645, 0.161425]"
5385,179.5,00:02:59.50,1,,"[0.572761, 0.56477, 0.098098, 0.161771]"
5386,179.53333333333333,00:02:59.53,1,,"[0.572175, 0.565557, 0.0977345, 0.15983]"
5387,179.56666666666666,00:02:59.56,1,,"[0.572252, 0.566167, 0.097585, 0.160058]"
5388,179.6,00:02:59.59,1,,"[0.572071, 0.565518, 0.0969471, 0.160663]"
5389,179.63333333333333,00:02:59.63,1,,"[0.573221, 0.565527, 0.0949587, 0.161822]"
5390,179.66666666666666,00:02:59.66,1,,"[0.57358, 0.564736, 0.0941928, 0.164217]"
5391,179.7,00:02:59.69,1,,"[0.574877, 0.564744, 0.0927038, 0.165385]"
5392,179.73333333333332,00:02:59.73,1,,"[0.575484, 0.565368, 0.0913271, 0.164842]"
5393,179.76666666666668,00:02:59.76,1,,"[0.575661, 0.566504, 0.0914741, 0.162452]"
5394,179.8,00:02:59.80,1,,"[0.57601, 0.567538, 0.091093, 0.161282]"
5395,179.83333333333334,00:02:59.83,1,,"[0.575679, 0.56901, 0.0915865, 0.159202]"
5396,179.86666666666667,00:02:59.86,1,,"[0.575043, 0.570607, 0.0929423, 0.157207]"
5397,179.9,00:02:59.90,1,,"[0.574495, 0.571762, 0.093741, 0.155246]"
5398,179.93333333333334,00:02:59.93,1,,"[0.572071, 0.573555, 0.0958103, 0.150552]"
5399,179.96666666666667,00:02:59.96,1,,"[0.569743, 0.574581, 0.100808, 0.147637]"
5400,180.0,00:03:00.00,1,,"[0.569339, 0.57647, 0.102504, 0.146938]"
5401,180.03333333333333,00:03:00.03,1,,"[0.569134, 0.578265, 0.102597, 0.143086]"
5402,180.06666666666666,00:03:00.06,1,,"[0.568687, 0.579868, 0.102871, 0.140143]"
5403,180.1,00:03:00.09,1,,"[0.56694, 0.57776, 0.104923, 0.140504]"
5404,180.13333333333333,00:03:00.13,1,,"[0.566826, 0.577199, 0.10487, 0.140212]"
5405,180.16666666666666,00:03:00.16,1,,"[0.566715, 0.576855, 0.104409, 0.140758]"
5406,180.2,00:03:00.19,1,,"[0.56667, 0.576047, 0.104058, 0.142204]"
5407,180.23333333333332,00:03:00.23,1,,"[0.56788, 0.576587, 0.103443, 0.144431]"
5408,180.26666666666668,00:03:00.26,1,,"[0.567621, 0.576231, 0.104047, 0.145272]"
5409,180.3,00:03:00.30,1,,"[0.568915, 0.577571, 0.101715, 0.144488]"
5410,180.33333333333334,00:03:00.33,1,,"[0.568942, 0.578382, 0.102263, 0.143397]"
5411,180.36666666666667,00:03:00.36,1,,"[0.569399, 0.580181, 0.101798, 0.141686]"
5412,180.4,00:03:00.40,1,,"[0.569508, 0.581661, 0.101592, 0.140141]"
5413,180.43333333333334,00:03:00.43,1,,"[0.56831, 0.584135, 0.103504, 0.135588]"
5414,180.46666666666667,00:03:00.46,1,,"[0.567682, 0.585887, 0.103856, 0.132853]"
5415,180.5,00:03:00.50,1,,"[0.566637, 0.587961, 0.105835, 0.129615]"
5416,180.53333333333333,00:03:00.53,1,,"[0.566941, 0.590899, 0.105045, 0.12412]"
5417,180.56666666666666,00:03:00.56,1,,"[0.5675, 0.592533, 0.104144, 0.121842]"
5418,180.6,00:03:00.59,1,,"[0.566565, 0.592969, 0.106153, 0.120324]"
5419,180.63333333333333,00:03:00.63,1,,"[0.567091, 0.594235, 0.105202, 0.117622]"
5420,180.66666666666666,00:03:00.66,1,,"[0.566286, 0.593606, 0.106661, 0.118731]"
5421,180.7,00:03:00.69,1,,"[0.565398, 0.595659, 0.108462, 0.115194]"
5422,180.73333333333332,00:03:00.73,1,,"[0.563847, 0.596457, 0.111861, 0.114564]"
5423,180.76666666666668,00:03:00.76,1,,"[0.562977, 0.596771, 0.11304, 0.113671]"
5424,180.8,00:03:00.80,1,,"[0.563512, 0.596, 0.112293, 0.115787]"
5425,180.83333333333334,00:03:00.83,1,,"[0.564824, 0.594823, 0.109862, 0.116972]"
5426,180.86666666666667,00:03:00.86,1,,"[0.565055, 0.593876, 0.110214, 0.118377]"
5427,180.9,00:03:00.90,1,,"[0.565999, 0.591923, 0.108314, 0.121411]"
5428,180.93333333333334,00:03:00.93,1,,"[0.56489, 0.591487, 0.110253, 0.122236]"
5429,180.96666666666667,00:03:00.96,1,,"[0.565371, 0.591658, 0.109603, 0.121997]"
5430,181.0,00:03:01.00,1,,"[0.565579, 0.591761, 0.108982, 0.121422]"
5431,181.03333333333333,00:03:01.03,1,,"[0.565589, 0.592328, 0.108966, 0.121025]"
5432,181.06666666666666,00:03:01.06,1,,"[0.565399, 0.592013, 0.108631, 0.120414]"
5433,181.1,00:03:01.09,1,,"[0.565593, 0.591852, 0.108905, 0.120704]"
5434,181.13333333333333,00:03:01.13,1,,"[0.565894, 0.592255, 0.108449, 0.12091]"
5435,181.16666666666666,00:03:01.16,1,,"[0.565832, 0.591807, 0.108403, 0.12149]"
5436,181.2,00:03:01.19,1,,"[0.565369, 0.591364, 0.10955, 0.122743]"
5437,181.23333333333332,00:03:01.23,1,,"[0.565457, 0.591573, 0.109355, 0.122434]"
5438,181.26666666666668,00:03:01.26,1,,"[0.565325, 0.591833, 0.109615, 0.122346]"
5439,181.3,00:03:01.30,1,,"[0.565484, 0.591726, 0.109562, 0.122984]"
5440,181.33333333333334,00:03:01.33,1,,"[0.565171, 0.591161, 0.110261, 0.123726]"
5441,181.36666666666667,00:03:01.36,1,,"[0.56506, 0.590562, 0.110808, 0.125287]"
